County,STI_Disease,Year,Cases,Rate,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,H_MALE,H_FEMALE
Greene,Syphillis,2020,21,12.3,168130.0,83426.0,84704.0,71958.0,72485.0,5967.0,6254.0,2652.0,2626.0
Greene,Syphillis,2021,20,11.9,168250.0,83580.0,84670.0,72019.0,72445.0,5940.0,6194.0,2754.0,2636.0
Greene,Syphillis,2022,44,26.1,169380.0,84009.0,85371.0,72277.0,72935.0,6041.0,6362.0,2826.0,2784.0
Greene,Syphillis,2023,32,18.9,170335.0,84558.0,85777.0,72540.0,73097.0,6084.0,6474.0,2975.0,2810.0
Greene,Syphillis,2024,9,5.3,172347.0,85593.0,86754.0,73152.0,73677.0,6227.0,6600.0,3072.0,2936.0
Guernsey,Chlaydia,2020,130,335.2,38419.0,19306.0,19113.0,18365.0,18307.0,381.0,235.0,238.0,229.0
Guernsey,Chlaydia,2021,116,303.2,38283.0,19170.0,19113.0,18203.0,18295.0,397.0,243.0,248.0,254.0
Guernsey,Chlaydia,2022,118,309.7,38069.0,18996.0,19073.0,18021.0,18235.0,387.0,251.0,250.0,256.0
Guernsey,Chlaydia,2023,152,399.1,38126.0,18979.0,19147.0,17975.0,18313.0,402.0,244.0,260.0,277.0
Guernsey,Chlaydia,2024,87,228.4,38219.0,19036.0,19183.0,18000.0,18325.0,416.0,251.0,288.0,298.0
Guernsey,Gonorrhoea,2020,35,49.9,38419.0,19306.0,19113.0,18365.0,18307.0,381.0,235.0,238.0,229.0
Guernsey,Gonorrhoea,2021,37,90.3,38283.0,19170.0,19113.0,18203.0,18295.0,397.0,243.0,248.0,254.0
Guernsey,Gonorrhoea,2022,19,39.4,38069.0,18996.0,19073.0,18021.0,18235.0,387.0,251.0,250.0,256.0
Guernsey,Gonorrhoea,2023,15,96.7,38126.0,18979.0,19147.0,17975.0,18313.0,402.0,244.0,260.0,277.0
Guernsey,Gonorrhoea,2024,15,39.4,38219.0,19036.0,19183.0,18000.0,18325.0,416.0,251.0,288.0,298.0
Guernsey,Syphillis,2020,3,7.7,38419.0,19306.0,19113.0,18365.0,18307.0,381.0,235.0,238.0,229.0
Guernsey,Syphillis,2021,8,20.9,38283.0,19170.0,19113.0,18203.0,18295.0,397.0,243.0,248.0,254.0
Guernsey,Syphillis,2022,9,23.6,38069.0,18996.0,19073.0,18021.0,18235.0,387.0,251.0,250.0,256.0
Guernsey,Syphillis,2023,2,5.3,38126.0,18979.0,19147.0,17975.0,18313.0,402.0,244.0,260.0,277.0
Guernsey,Syphillis,2024,5,13.1,38219.0,19036.0,19183.0,18000.0,18325.0,416.0,251.0,288.0,298.0
Hamilton,Chlaydia,2020,6769,827.5,830418.0,403223.0,427195.0,276300.0,283309.0,101929.0,118369.0,18618.0,17759.0
Hamilton,Chlaydia,2021,6625,800.6,827564.0,401795.0,425769.0,274808.0,281936.0,101945.0,118058.0,19169.0,18171.0
Hamilton,Chlaydia,2022,6184,749.5,826970.0,401650.0,425320.0,273777.0,280927.0,102082.0,118045.0,20132.0,18958.0
Hamilton,Chlaydia,2023,6221,752.2,831559.0,404252.0,427307.0,275099.0,281575.0,102550.0,118812.0,21817.0,20151.0
Hamilton,Chlaydia,2024,5428,656.3,837359.0,407561.0,429798.0,276313.0,282250.0,103428.0,119579.0,23748.0,21453.0
Hamilton,Gonorrhoea,2020,4112,454.1,830418.0,403223.0,427195.0,276300.0,283309.0,101929.0,118369.0,18618.0,17759.0
Hamilton,Gonorrhoea,2021,3758,329.8,827564.0,401795.0,425769.0,274808.0,281936.0,101945.0,118058.0,19169.0,18171.0
Hamilton,Gonorrhoea,2022,2785,502.7,826970.0,401650.0,425320.0,273777.0,280927.0,102082.0,118045.0,20132.0,18958.0
Hamilton,Gonorrhoea,2023,2728,337.6,831559.0,404252.0,427307.0,275099.0,281575.0,102550.0,118812.0,21817.0,20151.0
Hamilton,Gonorrhoea,2024,2567,310.4,837359.0,407561.0,429798.0,276313.0,282250.0,103428.0,119579.0,23748.0,21453.0
Hamilton,Syphillis,2020,248,30.3,830418.0,403223.0,427195.0,276300.0,283309.0,101929.0,118369.0,18618.0,17759.0
Hamilton,Syphillis,2021,284,34.3,827564.0,401795.0,425769.0,274808.0,281936.0,101945.0,118058.0,19169.0,18171.0
Hamilton,Syphillis,2022,562,68.1,826970.0,401650.0,425320.0,273777.0,280927.0,102082.0,118045.0,20132.0,18958.0
Hamilton,Syphillis,2023,591,71.5,831559.0,404252.0,427307.0,275099.0,281575.0,102550.0,118812.0,21817.0,20151.0
Hamilton,Syphillis,2024,503,60.8,837359.0,407561.0,429798.0,276313.0,282250.0,103428.0,119579.0,23748.0,21453.0
Hancock,Chlaydia,2020,209,277.2,74919.0,37267.0,37652.0,34620.0,35296.0,907.0,678.0,2219.0,2022.0
Hancock,Chlaydia,2021,249,333.0,74755.0,37165.0,37590.0,34459.0,35126.0,931.0,742.0,2303.0,2128.0
Hancock,Chlaydia,2022,200,267.2,74793.0,37157.0,37636.0,34419.0,35149.0,978.0,756.0,2343.0,2168.0
Hancock,Chlaydia,2023,206,275.8,74847.0,37160.0,37687.0,34312.0,35069.0,1031.0,816.0,2480.0,2239.0
Hancock,Chlaydia,2024,162,216.9,75016.0,37278.0,37738.0,34300.0,34988.0,1061.0,886.0,2652.0,2391.0
Hancock,Gonorrhoea,2020,71,46.9,74919.0,37267.0,37652.0,34620.0,35296.0,907.0,678.0,2219.0,2022.0
Hancock,Gonorrhoea,2021,44,94.2,74755.0,37165.0,37590.0,34459.0,35126.0,931.0,742.0,2303.0,2128.0
Hancock,Gonorrhoea,2022,26,58.8,74793.0,37157.0,37636.0,34419.0,35149.0,978.0,756.0,2343.0,2168.0
Hancock,Gonorrhoea,2023,35,34.7,74847.0,37160.0,37687.0,34312.0,35069.0,1031.0,816.0,2480.0,2239.0
Hancock,Gonorrhoea,2024,40,53.5,75016.0,37278.0,37738.0,34300.0,34988.0,1061.0,886.0,2652.0,2391.0
Hancock,Syphillis,2020,5,6.6,74919.0,37267.0,37652.0,34620.0,35296.0,907.0,678.0,2219.0,2022.0
Hancock,Syphillis,2021,6,8.0,74755.0,37165.0,37590.0,34459.0,35126.0,931.0,742.0,2303.0,2128.0
Hancock,Syphillis,2022,4,5.3,74793.0,37157.0,37636.0,34419.0,35149.0,978.0,756.0,2343.0,2168.0
Hancock,Syphillis,2023,10,13.4,74847.0,37160.0,37687.0,34312.0,35069.0,1031.0,816.0,2480.0,2239.0
Hancock,Syphillis,2024,8,10.7,75016.0,37278.0,37738.0,34300.0,34988.0,1061.0,886.0,2652.0,2391.0
Hardin,Chlaydia,2020,94,298.7,30722.0,15410.0,15312.0,14776.0,14689.0,200.0,138.0,355.0,324.0
Hardin,Chlaydia,2021,77,252.9,30444.0,15233.0,15211.0,14609.0,14574.0,194.0,137.0,352.0,335.0
Hardin,Chlaydia,2022,65,213.7,30400.0,15216.0,15184.0,14519.0,14501.0,229.0,150.0,372.0,363.0
Hardin,Chlaydia,2023,74,243.7,30406.0,15173.0,15233.0,14457.0,14484.0,221.0,156.0,393.0,386.0
Hardin,Chlaydia,2024,55,181.1,30402.0,15165.0,15237.0,14422.0,14460.0,228.0,166.0,398.0,381.0
Hardin,Gonorrhoea,2020,12,39.5,30722.0,15410.0,15312.0,14776.0,14689.0,200.0,138.0,355.0,324.0
Hardin,Gonorrhoea,2021,10,38.1,30444.0,15233.0,15211.0,14609.0,14574.0,194.0,137.0,352.0,335.0
Hardin,Gonorrhoea,2022,12,32.8,30400.0,15216.0,15184.0,14519.0,14501.0,229.0,150.0,372.0,363.0
Hardin,Gonorrhoea,2023,12,39.5,30406.0,15173.0,15233.0,14457.0,14484.0,221.0,156.0,393.0,386.0
Hardin,Gonorrhoea,2024,11,36.2,30402.0,15165.0,15237.0,14422.0,14460.0,228.0,166.0,398.0,381.0
Hardin,Syphillis,2020,2,6.4,30722.0,15410.0,15312.0,14776.0,14689.0,200.0,138.0,355.0,324.0
Hardin,Syphillis,2021,2,6.6,30444.0,15233.0,15211.0,14609.0,14574.0,194.0,137.0,352.0,335.0
Hardin,Syphillis,2022,8,26.3,30400.0,15216.0,15184.0,14519.0,14501.0,229.0,150.0,372.0,363.0
Hardin,Syphillis,2023,3,9.9,30406.0,15173.0,15233.0,14457.0,14484.0,221.0,156.0,393.0,386.0
Hardin,Syphillis,2024,5,16.5,30402.0,15165.0,15237.0,14422.0,14460.0,228.0,166.0,398.0,381.0
Harrison,Chlaydia,2020,39,259.8,14492.0,7252.0,7240.0,6888.0,6938.0,184.0,134.0,79.0,69.0
Harrison,Chlaydia,2021,23,158.9,14463.0,7229.0,7234.0,6872.0,6907.0,162.0,136.0,83.0,84.0
Harrison,Chlaydia,2022,28,194.7,14351.0,7167.0,7184.0,6794.0,6856.0,163.0,130.0,85.0,84.0
Harrison,Chlaydia,2023,20,141.3,14183.0,7077.0,7106.0,6711.0,6769.0,162.0,135.0,87.0,88.0
Harrison,Chlaydia,2024,22,155.4,14042.0,6998.0,7044.0,6629.0,6722.0,159.0,127.0,93.0,85.0
Harrison,Gonorrhoea,2020,4,14.1,14492.0,7252.0,7240.0,6888.0,6938.0,184.0,134.0,79.0,69.0
Harrison,Gonorrhoea,2021,4,41.7,14463.0,7229.0,7234.0,6872.0,6907.0,162.0,136.0,83.0,84.0
Harrison,Gonorrhoea,2022,6,26.6,14351.0,7167.0,7184.0,6794.0,6856.0,163.0,130.0,85.0,84.0
Harrison,Gonorrhoea,2023,2,27.6,14183.0,7077.0,7106.0,6711.0,6769.0,162.0,135.0,87.0,88.0
Harrison,Gonorrhoea,2024,4,28.3,14042.0,6998.0,7044.0,6629.0,6722.0,159.0,127.0,93.0,85.0
Harrison,Syphillis,2020,3,20.0,14492.0,7252.0,7240.0,6888.0,6938.0,184.0,134.0,79.0,69.0
Harrison,Syphillis,2021,1,6.9,14463.0,7229.0,7234.0,6872.0,6907.0,162.0,136.0,83.0,84.0
Harrison,Syphillis,2022,1,7.0,14351.0,7167.0,7184.0,6794.0,6856.0,163.0,130.0,85.0,84.0
Harrison,Syphillis,2023,1,7.1,14183.0,7077.0,7106.0,6711.0,6769.0,162.0,135.0,87.0,88.0
Harrison,Syphillis,2024,1,7.1,14042.0,6998.0,7044.0,6629.0,6722.0,159.0,127.0,93.0,85.0
Henry,Chlaydia,2020,64,237.9,27672.0,13781.0,13891.0,13357.0,13473.0,136.0,90.0,1116.0,1078.0
Henry,Chlaydia,2021,68,246.8,27565.0,13740.0,13825.0,13279.0,13374.0,143.0,99.0,1135.0,1082.0
Henry,Chlaydia,2022,49,178.1,27517.0,13738.0,13779.0,13240.0,13306.0,164.0,104.0,1152.0,1086.0
Henry,Chlaydia,2023,61,221.7,27545.0,13733.0,13812.0,13194.0,13334.0,188.0,104.0,1176.0,1151.0
Henry,Chlaydia,2024,40,145.3,27536.0,13682.0,13854.0,13123.0,13352.0,196.0,106.0,1215.0,1209.0
Henry,Gonorrhoea,2020,21,25.4,27672.0,13781.0,13891.0,13357.0,13473.0,136.0,90.0,1116.0,1078.0
Henry,Gonorrhoea,2021,13,50.9,27565.0,13740.0,13825.0,13279.0,13374.0,143.0,99.0,1135.0,1082.0
Henry,Gonorrhoea,2022,14,47.2,27517.0,13738.0,13779.0,13240.0,13306.0,164.0,104.0,1152.0,1086.0
Henry,Gonorrhoea,2023,7,78.1,27545.0,13733.0,13812.0,13194.0,13334.0,188.0,104.0,1176.0,1151.0
Henry,Gonorrhoea,2024,6,21.8,27536.0,13682.0,13854.0,13123.0,13352.0,196.0,106.0,1215.0,1209.0
Henry,Syphillis,2020,0,0.0,27672.0,13781.0,13891.0,13357.0,13473.0,136.0,90.0,1116.0,1078.0
Henry,Syphillis,2021,1,3.6,27565.0,13740.0,13825.0,13279.0,13374.0,143.0,99.0,1135.0,1082.0
Henry,Syphillis,2022,0,0.0,27517.0,13738.0,13779.0,13240.0,13306.0,164.0,104.0,1152.0,1086.0
Henry,Syphillis,2023,3,10.9,27545.0,13733.0,13812.0,13194.0,13334.0,188.0,104.0,1176.0,1151.0
Henry,Syphillis,2024,2,7.3,27536.0,13682.0,13854.0,13123.0,13352.0,196.0,106.0,1215.0,1209.0
Highland,Chlaydia,2020,105,242.5,43364.0,21444.0,21920.0,20538.0,21021.0,353.0,306.0,205.0,247.0
Highland,Chlaydia,2021,85,195.7,43453.0,21542.0,21911.0,20591.0,20992.0,352.0,310.0,216.0,269.0
Highland,Chlaydia,2022,88,202.8,43396.0,21493.0,21903.0,20554.0,20969.0,342.0,314.0,230.0,285.0
Highland,Chlaydia,2023,70,160.5,43588.0,21601.0,21987.0,20599.0,21042.0,365.0,316.0,245.0,319.0
Highland,Chlaydia,2024,57,130.7,43785.0,21662.0,22123.0,20626.0,21132.0,357.0,323.0,284.0,362.0
Highland,Gonorrhoea,2020,16,50.4,43364.0,21444.0,21920.0,20538.0,21021.0,353.0,306.0,205.0,247.0
Highland,Gonorrhoea,2021,13,36.9,43453.0,21542.0,21911.0,20591.0,20992.0,352.0,310.0,216.0,269.0
Highland,Gonorrhoea,2022,26,29.9,43396.0,21493.0,21903.0,20554.0,20969.0,342.0,314.0,230.0,285.0
Highland,Gonorrhoea,2023,22,59.9,43588.0,21601.0,21987.0,20599.0,21042.0,365.0,316.0,245.0,319.0
Highland,Gonorrhoea,2024,12,27.5,43785.0,21662.0,22123.0,20626.0,21132.0,357.0,323.0,284.0,362.0
Highland,Syphillis,2020,3,6.9,43364.0,21444.0,21920.0,20538.0,21021.0,353.0,306.0,205.0,247.0
Highland,Syphillis,2021,2,4.6,43453.0,21542.0,21911.0,20591.0,20992.0,352.0,310.0,216.0,269.0
Highland,Syphillis,2022,3,6.9,43396.0,21493.0,21903.0,20554.0,20969.0,342.0,314.0,230.0,285.0
Highland,Syphillis,2023,6,13.8,43588.0,21601.0,21987.0,20599.0,21042.0,365.0,316.0,245.0,319.0
Highland,Syphillis,2024,4,9.2,43785.0,21662.0,22123.0,20626.0,21132.0,357.0,323.0,284.0,362.0
Hocking,Chlaydia,2020,77,274.1,28046.0,13958.0,14088.0,13529.0,13650.0,113.0,84.0,129.0,113.0
Hocking,Chlaydia,2021,61,216.9,28109.0,14037.0,14072.0,13589.0,13622.0,120.0,97.0,141.0,127.0
Hocking,Chlaydia,2022,76,272.8,27843.0,13911.0,13932.0,13455.0,13478.0,126.0,97.0,140.0,131.0
Hocking,Chlaydia,2023,62,225.1,27567.0,13796.0,13771.0,13306.0,13325.0,135.0,94.0,138.0,133.0
Hocking,Chlaydia,2024,33,119.8,27429.0,13708.0,13721.0,13188.0,13261.0,152.0,108.0,148.0,145.0
Hocking,Gonorrhoea,2020,25,29.0,28046.0,13958.0,14088.0,13529.0,13650.0,113.0,84.0,129.0,113.0
Hocking,Gonorrhoea,2021,12,89.0,28109.0,14037.0,14072.0,13589.0,13622.0,120.0,97.0,141.0,127.0
Hocking,Gonorrhoea,2022,9,42.7,27843.0,13911.0,13932.0,13455.0,13478.0,126.0,97.0,140.0,131.0
Hocking,Gonorrhoea,2023,8,32.3,27567.0,13796.0,13771.0,13306.0,13325.0,135.0,94.0,138.0,133.0
Hocking,Gonorrhoea,2024,5,18.2,27429.0,13708.0,13721.0,13188.0,13261.0,152.0,108.0,148.0,145.0
Hocking,Syphillis,2020,3,10.7,28046.0,13958.0,14088.0,13529.0,13650.0,113.0,84.0,129.0,113.0
Hocking,Syphillis,2021,6,21.3,28109.0,14037.0,14072.0,13589.0,13622.0,120.0,97.0,141.0,127.0
Hocking,Syphillis,2022,2,7.2,27843.0,13911.0,13932.0,13455.0,13478.0,126.0,97.0,140.0,131.0
Hocking,Syphillis,2023,4,14.5,27567.0,13796.0,13771.0,13306.0,13325.0,135.0,94.0,138.0,133.0
Hocking,Syphillis,2024,4,14.5,27429.0,13708.0,13721.0,13188.0,13261.0,152.0,108.0,148.0,145.0
Holmes,Chlaydia,2020,39,88.6,44236.0,22284.0,21952.0,21928.0,21644.0,113.0,59.0,244.0,219.0
Holmes,Chlaydia,2021,32,72.1,44367.0,22378.0,21989.0,22009.0,21676.0,125.0,59.0,243.0,221.0
Holmes,Chlaydia,2022,31,69.8,44380.0,22371.0,22009.0,21989.0,21681.0,130.0,57.0,238.0,223.0
Holmes,Chlaydia,2023,18,40.6,44439.0,22388.0,22051.0,22003.0,21702.0,124.0,60.0,240.0,227.0
Holmes,Chlaydia,2024,24,54.1,44668.0,22542.0,22126.0,22137.0,21764.0,132.0,65.0,247.0,232.0
Holmes,Gonorrhoea,2020,5,9.0,44236.0,22284.0,21952.0,21928.0,21644.0,113.0,59.0,244.0,219.0
Holmes,Gonorrhoea,2021,11,11.4,44367.0,22378.0,21989.0,22009.0,21676.0,125.0,59.0,243.0,221.0
Holmes,Gonorrhoea,2022,6,13.5,44380.0,22371.0,22009.0,21989.0,21681.0,130.0,57.0,238.0,223.0
Holmes,Gonorrhoea,2023,4,24.8,44439.0,22388.0,22051.0,22003.0,21702.0,124.0,60.0,240.0,227.0
Holmes,Gonorrhoea,2024,4,9.0,44668.0,22542.0,22126.0,22137.0,21764.0,132.0,65.0,247.0,232.0
Holmes,Syphillis,2020,0,0.0,44236.0,22284.0,21952.0,21928.0,21644.0,113.0,59.0,244.0,219.0
Holmes,Syphillis,2021,4,9.0,44367.0,22378.0,21989.0,22009.0,21676.0,125.0,59.0,243.0,221.0
Holmes,Syphillis,2022,0,0.0,44380.0,22371.0,22009.0,21989.0,21681.0,130.0,57.0,238.0,223.0
Holmes,Syphillis,2023,2,4.5,44439.0,22388.0,22051.0,22003.0,21702.0,124.0,60.0,240.0,227.0
Holmes,Syphillis,2024,2,4.5,44668.0,22542.0,22126.0,22137.0,21764.0,132.0,65.0,247.0,232.0
Huron,Chlaydia,2020,168,289.8,58495.0,29171.0,29324.0,27924.0,28229.0,486.0,361.0,2111.0,1975.0
Huron,Chlaydia,2021,162,277.3,58416.0,29179.0,29237.0,27927.0,28138.0,486.0,372.0,2161.0,2014.0
Huron,Chlaydia,2022,154,264.5,58256.0,29114.0,29142.0,27848.0,28002.0,481.0,377.0,2229.0,2026.0
Huron,Chlaydia,2023,128,219.9,58258.0,29054.0,29204.0,27740.0,27995.0,495.0,376.0,2304.0,2117.0
Huron,Chlaydia,2024,108,185.6,58168.0,29042.0,29126.0,27651.0,27901.0,521.0,379.0,2390.0,2157.0
Huron,Gonorrhoea,2020,25,15.5,58495.0,29171.0,29324.0,27924.0,28229.0,486.0,361.0,2111.0,1975.0
Huron,Gonorrhoea,2021,32,43.1,58416.0,29179.0,29237.0,27927.0,28138.0,486.0,372.0,2161.0,2014.0
Huron,Gonorrhoea,2022,27,54.8,58256.0,29114.0,29142.0,27848.0,28002.0,481.0,377.0,2229.0,2026.0
Huron,Gonorrhoea,2023,9,46.4,58258.0,29054.0,29204.0,27740.0,27995.0,495.0,376.0,2304.0,2117.0
Huron,Gonorrhoea,2024,13,22.3,58168.0,29042.0,29126.0,27651.0,27901.0,521.0,379.0,2390.0,2157.0
Huron,Syphillis,2020,3,5.2,58495.0,29171.0,29324.0,27924.0,28229.0,486.0,361.0,2111.0,1975.0
Huron,Syphillis,2021,2,3.4,58416.0,29179.0,29237.0,27927.0,28138.0,486.0,372.0,2161.0,2014.0
Huron,Syphillis,2022,18,30.9,58256.0,29114.0,29142.0,27848.0,28002.0,481.0,377.0,2229.0,2026.0
Huron,Syphillis,2023,8,13.7,58258.0,29054.0,29204.0,27740.0,27995.0,495.0,376.0,2304.0,2117.0
Huron,Syphillis,2024,2,3.4,58168.0,29042.0,29126.0,27651.0,27901.0,521.0,379.0,2390.0,2157.0
Jackson,Chlaydia,2020,59,181.6,32671.0,16211.0,16460.0,15645.0,15975.0,142.0,89.0,177.0,149.0
Jackson,Chlaydia,2021,76,233.7,32551.0,16155.0,16396.0,15570.0,15896.0,140.0,90.0,165.0,139.0
Jackson,Chlaydia,2022,65,199.5,32634.0,16234.0,16400.0,15613.0,15864.0,147.0,94.0,176.0,138.0
Jackson,Chlaydia,2023,75,230.0,32669.0,16247.0,16422.0,15592.0,15851.0,165.0,103.0,183.0,153.0
Jackson,Chlaydia,2024,51,156.4,32723.0,16259.0,16464.0,15579.0,15847.0,164.0,105.0,204.0,174.0
Jackson,Gonorrhoea,2020,13,46.1,32671.0,16211.0,16460.0,15645.0,15975.0,142.0,89.0,177.0,149.0
Jackson,Gonorrhoea,2021,15,27.6,32551.0,16155.0,16396.0,15570.0,15896.0,140.0,90.0,165.0,139.0
Jackson,Gonorrhoea,2022,9,12.3,32634.0,16234.0,16400.0,15613.0,15864.0,147.0,94.0,176.0,138.0
Jackson,Gonorrhoea,2023,4,40.0,32669.0,16247.0,16422.0,15592.0,15851.0,165.0,103.0,183.0,153.0
Jackson,Gonorrhoea,2024,3,9.2,32723.0,16259.0,16464.0,15579.0,15847.0,164.0,105.0,204.0,174.0
Jackson,Syphillis,2020,2,6.2,32671.0,16211.0,16460.0,15645.0,15975.0,142.0,89.0,177.0,149.0
Jackson,Syphillis,2021,3,9.2,32551.0,16155.0,16396.0,15570.0,15896.0,140.0,90.0,165.0,139.0
Jackson,Syphillis,2022,2,6.1,32634.0,16234.0,16400.0,15613.0,15864.0,147.0,94.0,176.0,138.0
Jackson,Syphillis,2023,2,6.1,32669.0,16247.0,16422.0,15592.0,15851.0,165.0,103.0,183.0,153.0
Jackson,Syphillis,2024,0,0.0,32723.0,16259.0,16464.0,15579.0,15847.0,164.0,105.0,204.0,174.0
Jefferson,Chlaydia,2020,199,306.4,65186.0,32017.0,33169.0,29146.0,30285.0,1787.0,1808.0,520.0,624.0
Jefferson,Chlaydia,2021,185,284.1,65101.0,31896.0,33205.0,29038.0,30312.0,1767.0,1779.0,547.0,650.0
Jefferson,Chlaydia,2022,179,278.3,64286.0,31504.0,32782.0,28596.0,29849.0,1756.0,1775.0,572.0,642.0
Jefferson,Chlaydia,2023,161,251.5,64116.0,31460.0,32656.0,28494.0,29685.0,1748.0,1773.0,610.0,667.0
Jefferson,Chlaydia,2024,171,267.1,63900.0,31342.0,32558.0,28332.0,29535.0,1733.0,1775.0,681.0,703.0
Jefferson,Gonorrhoea,2020,80,96.8,65186.0,32017.0,33169.0,29146.0,30285.0,1787.0,1808.0,520.0,624.0
Jefferson,Gonorrhoea,2021,95,145.9,65101.0,31896.0,33205.0,29038.0,30312.0,1767.0,1779.0,547.0,650.0
Jefferson,Gonorrhoea,2022,86,123.2,64286.0,31504.0,32782.0,28596.0,29849.0,1756.0,1775.0,572.0,642.0
Jefferson,Gonorrhoea,2023,62,133.7,64116.0,31460.0,32656.0,28494.0,29685.0,1748.0,1773.0,610.0,667.0
Jefferson,Gonorrhoea,2024,22,34.4,63900.0,31342.0,32558.0,28332.0,29535.0,1733.0,1775.0,681.0,703.0
Jefferson,Syphillis,2020,3,4.6,65186.0,32017.0,33169.0,29146.0,30285.0,1787.0,1808.0,520.0,624.0
Jefferson,Syphillis,2021,6,9.2,65101.0,31896.0,33205.0,29038.0,30312.0,1767.0,1779.0,547.0,650.0
Jefferson,Syphillis,2022,6,9.3,64286.0,31504.0,32782.0,28596.0,29849.0,1756.0,1775.0,572.0,642.0
Jefferson,Syphillis,2023,6,9.4,64116.0,31460.0,32656.0,28494.0,29685.0,1748.0,1773.0,610.0,667.0
Jefferson,Syphillis,2024,6,9.4,63900.0,31342.0,32558.0,28332.0,29535.0,1733.0,1775.0,681.0,703.0
Knox,Chlaydia,2020,151,241.9,62792.0,31006.0,31786.0,29994.0,30685.0,315.0,313.0,638.0,560.0
Knox,Chlaydia,2021,136,217.4,62539.0,30969.0,31570.0,29937.0,30450.0,308.0,300.0,652.0,572.0
Knox,Chlaydia,2022,103,163.0,63186.0,31276.0,31910.0,30211.0,30742.0,330.0,321.0,681.0,624.0
Knox,Chlaydia,2023,99,156.3,63344.0,31350.0,31994.0,30223.0,30768.0,363.0,318.0,715.0,630.0
Knox,Chlaydia,2024,93,146.9,63848.0,31541.0,32307.0,30347.0,31006.0,374.0,336.0,714.0,652.0
Knox,Gonorrhoea,2020,40,26.8,62792.0,31006.0,31786.0,29994.0,30685.0,315.0,313.0,638.0,560.0
Knox,Gonorrhoea,2021,23,64.1,62539.0,30969.0,31570.0,29937.0,30450.0,308.0,300.0,652.0,572.0
Knox,Gonorrhoea,2022,21,36.8,63186.0,31276.0,31910.0,30211.0,30742.0,330.0,321.0,681.0,624.0
Knox,Gonorrhoea,2023,17,33.2,63344.0,31350.0,31994.0,30223.0,30768.0,363.0,318.0,715.0,630.0
Knox,Gonorrhoea,2024,7,11.1,63848.0,31541.0,32307.0,30347.0,31006.0,374.0,336.0,714.0,652.0
Knox,Syphillis,2020,1,1.6,62792.0,31006.0,31786.0,29994.0,30685.0,315.0,313.0,638.0,560.0
Knox,Syphillis,2021,4,6.4,62539.0,30969.0,31570.0,29937.0,30450.0,308.0,300.0,652.0,572.0
Knox,Syphillis,2022,6,9.5,63186.0,31276.0,31910.0,30211.0,30742.0,330.0,321.0,681.0,624.0
Knox,Syphillis,2023,13,20.5,63344.0,31350.0,31994.0,30223.0,30768.0,363.0,318.0,715.0,630.0
Knox,Syphillis,2024,10,15.8,63848.0,31541.0,32307.0,30347.0,31006.0,374.0,336.0,714.0,652.0
Lake,Chlaydia,2020,655,285.3,232527.0,114308.0,118219.0,104526.0,107610.0,5512.0,6201.0,6086.0,5314.0
Lake,Chlaydia,2021,592,254.9,232261.0,114187.0,118074.0,104129.0,107026.0,5751.0,6573.0,6329.0,5525.0
Lake,Chlaydia,2022,526,226.9,231968.0,113850.0,118118.0,103497.0,106563.0,6021.0,6957.0,6515.0,5718.0
Lake,Chlaydia,2023,474,204.6,231964.0,113917.0,118047.0,103108.0,106196.0,6349.0,7122.0,6837.0,5922.0
Lake,Chlaydia,2024,520,224.5,232360.0,114347.0,118013.0,103066.0,105781.0,6623.0,7337.0,7182.0,6150.0
Lake,Gonorrhoea,2020,247,55.3,232527.0,114308.0,118219.0,104526.0,107610.0,5512.0,6201.0,6086.0,5314.0
Lake,Gonorrhoea,2021,205,107.6,232261.0,114187.0,118074.0,104129.0,107026.0,5751.0,6573.0,6329.0,5525.0
Lake,Gonorrhoea,2022,123,88.3,231968.0,113850.0,118118.0,103497.0,106563.0,6021.0,6957.0,6515.0,5718.0
Lake,Gonorrhoea,2023,128,53.1,231964.0,113917.0,118047.0,103108.0,106196.0,6349.0,7122.0,6837.0,5922.0
Lake,Gonorrhoea,2024,116,50.1,232360.0,114347.0,118013.0,103066.0,105781.0,6623.0,7337.0,7182.0,6150.0
Lake,Syphillis,2020,19,8.3,232527.0,114308.0,118219.0,104526.0,107610.0,5512.0,6201.0,6086.0,5314.0
Lake,Syphillis,2021,25,10.8,232261.0,114187.0,118074.0,104129.0,107026.0,5751.0,6573.0,6329.0,5525.0
Lake,Syphillis,2022,34,14.7,231968.0,113850.0,118118.0,103497.0,106563.0,6021.0,6957.0,6515.0,5718.0
Lake,Syphillis,2023,34,14.7,231964.0,113917.0,118047.0,103108.0,106196.0,6349.0,7122.0,6837.0,5922.0
Lake,Syphillis,2024,27,11.7,232360.0,114347.0,118013.0,103066.0,105781.0,6623.0,7337.0,7182.0,6150.0
Lawrence,Chlaydia,2020,176,297.8,58141.0,28515.0,29626.0,27115.0,28307.0,702.0,560.0,319.0,277.0
Lawrence,Chlaydia,2021,201,350.2,57415.0,28150.0,29265.0,26739.0,27926.0,687.0,556.0,315.0,286.0
Lawrence,Chlaydia,2022,169,298.3,56571.0,27715.0,28856.0,26282.0,27505.0,701.0,577.0,334.0,304.0
Lawrence,Chlaydia,2023,152,270.9,56138.0,27435.0,28703.0,25997.0,27335.0,692.0,570.0,331.0,313.0
